,date,code,price,amounts,sell_price,sell_date,left_amount,commission,sell_average
289,2017-02-20,000002,20.55,10000.0,[20.72],['2017-02-21'],0.0,310.8,20.72
290,2017-02-21,000001,9.55,10000.0,[9.57],['2017-02-22'],0.0,143.55,9.57
291,2017-02-21,601801,18.96,10000.0,[19.17],['2017-02-22'],0.0,287.55,19.17
292,2017-02-22,000002,20.95,10000.0,[20.94],['2017-02-23'],0.0,314.1,20.94
293,2017-02-22,600010,2.22,10000.0,[2.25],['2017-02-23'],0.0,33.75,2.25
294,2017-02-23,000001,9.55,10000.0,[9.5],['2017-02-24'],0.0,142.5,9.5
295,2017-02-23,601801,18.85,10000.0,[19.05],['2017-02-24'],0.0,285.75000000000006,19.05
296,2017-02-24,000002,20.72,10000.0,[20.57],['2017-02-27'],0.0,308.55,20.57
297,2017-02-24,600010,2.23,10000.0,[2.24],['2017-02-27'],0.0,33.60000000000001,2.24
298,2017-02-27,000001,9.5,10000.0,[9.43],['2017-02-28'],0.0,141.45,9.43
299,2017-02-27,601801,19.1,10000.0,[19.18],['2017-02-28'],0.0,287.7,19.18
300,2017-02-28,000002,20.52,10000.0,[20.55],['2017-03-01'],0.0,308.25,20.55
301,2017-02-28,600010,2.23,10000.0,[2.22],['2017-03-01'],0.0,33.300000000000004,2.22
302,2017-03-01,000001,9.49,10000.0,[9.51],['2017-03-02'],0.0,142.65,9.51
303,2017-03-01,601801,19.02,10000.0,[19.1],['2017-03-02'],0.0,286.5,19.1
304,2017-03-02,000002,20.52,10000.0,[20.34],['2017-03-03'],0.0,305.09999999999997,20.34
305,2017-03-02,600010,2.22,10000.0,[2.2],['2017-03-03'],0.0,33.00000000000001,2.2
306,2017-03-03,000001,9.41,10000.0,[9.4],['2017-03-06'],0.0,141.0,9.4
307,2017-03-03,601801,19.02,10000.0,[19.14],['2017-03-06'],0.0,287.1,19.14
308,2017-03-06,000002,20.25,10000.0,[20.24],['2017-03-07'],0.0,303.59999999999997,20.24
309,2017-03-07,000001,9.44,10000.0,[9.43],['2017-03-08'],0.0,141.45,9.43
310,2017-03-07,600010,2.25,10000.0,[2.24],['2017-03-08'],0.0,33.60000000000001,2.24
311,2017-03-07,601801,19.09,10000.0,[18.92],['2017-03-08'],0.0,283.8,18.92
312,2017-03-08,000002,20.27,10000.0,[20.6],['2017-03-09'],0.0,309.00000000000006,20.6
313,2017-03-09,000001,9.41,10000.0,[9.38],['2017-03-10'],0.0,140.70000000000002,9.38
314,2017-03-09,600010,2.24,10000.0,[2.22],['2017-03-10'],0.0,33.300000000000004,2.22
315,2017-03-09,601801,18.57,10000.0,[18.47],['2017-03-10'],0.0,277.05,18.47
316,2017-03-10,000002,20.52,10000.0,[20.65],['2017-03-13'],0.0,309.75,20.65
317,2017-03-13,000001,9.39,10000.0,[9.43],['2017-03-14'],0.0,141.45,9.43
318,2017-03-13,600010,2.22,10000.0,[2.21],['2017-03-14'],0.0,33.15,2.21
319,2017-03-13,601801,18.52,10000.0,[18.23],['2017-03-14'],0.0,273.45,18.23
320,2017-03-14,000002,20.81,10000.0,[21.36],['2017-03-15'],0.0,320.4,21.36
321,2017-03-15,000001,9.42,10000.0,[9.48],['2017-03-16'],0.0,142.20000000000002,9.48
322,2017-03-15,600010,2.21,10000.0,[2.23],['2017-03-16'],0.0,33.449999999999996,2.23
323,2017-03-16,000002,21.41,10000.0,[22.0],['2017-03-17'],0.0,330.0,22.0
324,2017-03-16,601801,16.73,10000.0,[16.83],['2017-03-21'],0.0,252.44999999999996,16.83
325,2017-03-17,000001,9.45,10000.0,[9.29],['2017-03-20'],0.0,139.35,9.29
326,2017-03-17,600010,2.24,10000.0,[2.19],['2017-03-20'],0.0,32.85,2.19
327,2017-03-20,000002,21.49,10000.0,[21.01],['2017-03-21'],0.0,315.15000000000003,21.01
328,2017-03-21,000001,9.25,10000.0,[9.2],['2017-03-22'],0.0,138.0,9.2
329,2017-03-21,600010,2.17,10000.0,[2.14],['2017-03-22'],0.0,32.1,2.14
330,2017-03-22,000002,21.15,10000.0,[21.08],['2017-03-23'],0.0,316.19999999999993,21.08
331,2017-03-22,601801,17.05,10000.0,[17.09],['2017-03-23'],0.0,256.35,17.09
332,2017-03-23,000001,9.16,10000.0,[9.2],['2017-03-24'],0.0,138.0,9.2
333,2017-03-23,600010,2.14,10000.0,[2.16],['2017-03-24'],0.0,32.400000000000006,2.16
334,2017-03-24,000002,21.4,10000.0,[21.58],['2017-03-27'],0.0,323.69999999999993,21.58
335,2017-03-24,601801,17.14,10000.0,[17.14],['2017-03-27'],0.0,257.1,17.14
336,2017-03-27,000001,9.12,10000.0,[9.16],['2017-03-28'],0.0,137.4,9.16
337,2017-03-27,600010,2.19,10000.0,[2.18],['2017-03-28'],0.0,32.7,2.18
338,2017-03-28,000002,21.2,10000.0,[21.28],['2017-03-29'],0.0,319.20000000000005,21.28
339,2017-03-28,601801,16.89,10000.0,[16.94],['2017-03-29'],0.0,254.10000000000002,16.94
340,2017-03-29,000001,9.13,10000.0,[9.12],['2017-03-30'],0.0,136.79999999999998,9.12
341,2017-03-29,600010,2.19,10000.0,[2.19],['2017-03-30'],0.0,32.85,2.19
342,2017-03-30,000002,21.0,10000.0,[20.53],['2017-03-31'],0.0,307.95000000000005,20.53
343,2017-03-30,601801,16.8,10000.0,[16.78],['2017-03-31'],0.0,251.70000000000002,16.78
344,2017-03-31,000001,9.08,10000.0,[9.16],['2017-04-05'],0.0,137.4,9.16
345,2017-03-31,600010,2.15,10000.0,[2.2],['2017-04-06'],0.0,33.00000000000001,2.2
346,2017-04-05,000002,20.63,10000.0,[20.63],['2017-04-06'],0.0,309.45,20.63
347,2017-04-06,000001,9.2,10000.0,[9.19],['2017-04-07'],0.0,137.85,9.19
348,2017-04-06,601801,16.64,10000.0,[16.65],['2017-04-07'],0.0,249.74999999999997,16.65
349,2017-04-07,000002,20.79,10000.0,[20.72],['2017-04-10'],0.0,310.8,20.72
350,2017-04-07,600010,2.21,10000.0,[2.21],['2017-04-10'],0.0,33.15,2.21
351,2017-04-10,000001,9.2,10000.0,[9.17],['2017-04-11'],0.0,137.55,9.17
352,2017-04-10,601801,16.76,10000.0,[16.68],['2017-04-11'],0.0,250.20000000000002,16.68
353,2017-04-11,000002,20.6,10000.0,[20.7],['2017-04-12'],0.0,310.5,20.7
354,2017-04-11,600010,2.21,10000.0,[2.21],['2017-04-12'],0.0,33.15,2.21
355,2017-04-12,000001,9.16,10000.0,[9.11],['2017-04-13'],0.0,136.65,9.11
356,2017-04-13,000002,21.0,10000.0,[20.92],['2017-04-14'],0.0,313.80000000000007,20.92
357,2017-04-13,600010,2.26,10000.0,[2.25],['2017-04-14'],0.0,33.75,2.25
358,2017-04-14,000001,9.11,10000.0,[9.08],['2017-04-17'],0.0,136.2,9.08
359,2017-04-17,000002,20.64,10000.0,[20.56],['2017-04-18'],0.0,308.4,20.56
360,2017-04-17,600010,2.29,10000.0,[2.29],['2017-04-18'],0.0,34.35,2.29
361,2017-04-18,000001,9.09,10000.0,[9.03],['2017-04-19'],0.0,135.45,9.03
362,2017-04-19,000002,20.45,10000.0,[20.5],['2017-04-20'],0.0,307.5,20.5
363,2017-04-19,600010,2.22,10000.0,[2.18],['2017-04-20'],0.0,32.7,2.18
364,2017-04-20,000001,8.9,10000.0,[8.92],['2017-04-21'],0.0,133.79999999999998,8.92
365,2017-04-21,000002,20.64,10000.0,[20.68],['2017-04-24'],0.0,310.2,20.68
366,2017-04-21,600010,2.21,10000.0,[2.19],['2017-04-24'],0.0,32.85,2.19
367,2017-04-24,000001,8.97,10000.0,[8.93],['2017-04-25'],0.0,133.95000000000002,8.93
368,2017-04-25,000002,20.44,10000.0,[20.49],['2017-04-26'],0.0,307.34999999999997,20.49
369,2017-04-25,600010,2.15,10000.0,[2.16],['2017-04-26'],0.0,32.400000000000006,2.16
370,2017-04-26,000001,9.0,10000.0,[8.97],['2017-04-27'],0.0,134.55,8.97
371,2017-04-27,000002,20.32,10000.0,[19.38],['2017-04-28'],0.0,290.7,19.38
372,2017-04-27,600010,2.14,10000.0,[2.14],['2017-04-28'],0.0,32.1,2.14
373,2017-04-28,000001,8.96,10000.0,[8.96],['2017-05-02'],0.0,134.40000000000003,8.96
374,2017-05-02,000002,19.3,10000.0,[19.2],['2017-05-03'],0.0,288.0,19.2
375,2017-05-02,600010,2.15,10000.0,[2.14],['2017-05-03'],0.0,32.1,2.14
376,2017-05-02,601801,14.88,10000.0,[14.56],['2017-05-03'],0.0,218.4,14.56
377,2017-05-03,000001,8.92,10000.0,[8.89],['2017-05-04'],0.0,133.35000000000002,8.89
378,2017-05-04,000002,18.9,10000.0,[18.95],['2017-05-05'],0.0,284.25,18.95
379,2017-05-04,600010,2.08,10000.0,[2.09],['2017-05-05'],0.0,31.349999999999998,2.09
380,2017-05-04,601801,14.36,10000.0,[14.21],['2017-05-05'],0.0,213.15,14.21
381,2017-05-05,000001,8.74,10000.0,[8.6],['2017-05-08'],0.0,129.0,8.6
382,2017-05-08,000002,18.89,10000.0,[18.43],['2017-05-09'],0.0,276.45,18.43
383,2017-05-08,600010,2.08,10000.0,[2.09],['2017-05-09'],0.0,31.349999999999998,2.09
384,2017-05-08,601801,14.28,10000.0,[13.54],['2017-05-09'],0.0,203.1,13.54
385,2017-05-09,000001,8.56,10000.0,[8.63],['2017-05-10'],0.0,129.45000000000002,8.63
386,2017-05-10,000002,18.62,10000.0,[18.67],['2017-05-11'],0.0,280.05,18.67
387,2017-05-10,600010,2.09,10000.0,[2.06],['2017-05-11'],0.0,30.900000000000002,2.06
388,2017-05-10,601801,13.68,10000.0,[12.5],['2017-05-11'],0.0,187.5,12.5
389,2017-05-11,000001,8.65,10000.0,[8.68],['2017-05-12'],0.0,130.20000000000002,8.68
390,2017-05-12,000002,19.11,10000.0,[19.4],['2017-05-15'],0.0,291.0,19.4
391,2017-05-12,600010,2.07,10000.0,[2.08],['2017-05-15'],0.0,31.200000000000003,2.08
392,2017-05-15,000001,8.89,10000.0,[8.84],['2017-05-16'],0.0,132.6,8.84
393,2017-05-15,601801,12.35,10000.0,[12.23],['2017-05-16'],0.0,183.45,12.23
394,2017-05-16,000002,19.3,10000.0,[19.13],['2017-05-17'],0.0,286.95,19.13
395,2017-05-16,600010,2.08,10000.0,[2.09],['2017-05-17'],0.0,31.349999999999998,2.09
396,2017-05-17,000001,8.81,10000.0,[8.72],['2017-05-18'],0.0,130.8,8.72
397,2017-05-17,601801,12.58,10000.0,[12.63],['2017-05-18'],0.0,189.45,12.63
398,2017-05-18,000002,19.02,10000.0,[19.07],['2017-05-19'],0.0,286.05,19.07
399,2017-05-18,600010,2.09,10000.0,[2.09],['2017-05-19'],0.0,31.349999999999998,2.09
400,2017-05-19,000001,8.74,10000.0,[8.68],['2017-05-22'],0.0,130.20000000000002,8.68
401,2017-05-19,601801,13.04,10000.0,[12.99],['2017-05-22'],0.0,194.85000000000002,12.99
402,2017-05-22,000002,19.17,10000.0,[19.01],['2017-05-23'],0.0,285.15000000000003,19.01
403,2017-05-22,600010,2.1,10000.0,[2.09],['2017-05-23'],0.0,31.349999999999998,2.09
404,2017-05-23,000001,8.67,10000.0,[8.78],['2017-05-24'],0.0,131.7,8.78
405,2017-05-23,601801,12.49,10000.0,[12.59],['2017-05-25'],0.0,188.85,12.59
406,2017-05-24,000002,19.14,10000.0,[19.15],['2017-05-25'],0.0,287.24999999999994,19.15
407,2017-05-24,600010,2.11,10000.0,[2.11],['2017-05-25'],0.0,31.65,2.11
408,2017-05-25,000001,8.79,10000.0,[9.08],['2017-05-26'],0.0,136.2,9.08
409,2017-05-26,000002,20.3,10000.0,[21.49],['2017-05-31'],0.0,322.35,21.49
410,2017-05-26,600010,2.14,10000.0,[2.16],['2017-05-31'],0.0,32.400000000000006,2.16
411,2017-05-26,601801,12.96,10000.0,[13.09],['2017-05-31'],0.0,196.35,13.09
412,2017-05-31,000001,9.1,10000.0,[9.2],['2017-06-01'],0.0,138.0,9.2
413,2017-06-01,000002,21.1,10000.0,[21.08],['2017-06-02'],0.0,316.19999999999993,21.08
414,2017-06-01,600010,2.17,10000.0,[2.14],['2017-06-02'],0.0,32.1,2.14
415,2017-06-01,601801,13.27,10000.0,[13.09],['2017-06-02'],0.0,196.35,13.09
416,2017-06-02,000001,9.18,10000.0,[9.13],['2017-06-05'],0.0,136.95000000000002,9.13
417,2017-06-05,000002,20.75,10000.0,[21.05],['2017-06-06'],0.0,315.75,21.05
418,2017-06-05,600010,2.14,10000.0,[2.15],['2017-06-06'],0.0,32.25,2.15
419,2017-06-05,601801,12.98,10000.0,[12.77],['2017-06-06'],0.0,191.54999999999998,12.77
420,2017-06-06,000001,9.01,10000.0,[9.02],['2017-06-07'],0.0,135.3,9.02
421,2017-06-07,600010,2.17,10000.0,[2.19],['2017-06-08'],0.0,32.85,2.19
422,2017-06-07,601801,12.8,10000.0,[13.19],['2017-06-08'],0.0,197.85,13.19
423,2017-06-08,000001,9.11,10000.0,[9.15],['2017-06-09'],0.0,137.25,9.15
424,2017-06-09,600010,2.18,10000.0,[2.16],['2017-06-12'],0.0,32.400000000000006,2.16
425,2017-06-09,601801,13.12,10000.0,[13.0],['2017-06-12'],0.0,195.0,13.0
426,2017-06-12,000001,9.15,10000.0,[9.11],['2017-06-13'],0.0,136.65,9.11
427,2017-06-12,000002,21.48,10000.0,[21.91],['2017-06-13'],0.0,328.65,21.91
428,2017-06-13,600010,2.14,10000.0,[2.18],['2017-06-14'],0.0,32.7,2.18
429,2017-06-13,601801,12.62,10000.0,[13.0],['2017-06-14'],0.0,195.0,13.0
430,2017-06-14,000001,9.12,10000.0,[9.08],['2017-06-15'],0.0,136.2,9.08
431,2017-06-14,000002,21.9,10000.0,[21.26],['2017-06-15'],0.0,318.90000000000003,21.26
432,2017-06-15,600010,2.17,10000.0,[2.17],['2017-06-16'],0.0,32.550000000000004,2.17
433,2017-06-15,601801,12.74,10000.0,[12.87],['2017-06-16'],0.0,193.04999999999998,12.87
434,2017-06-16,000001,9.04,10000.0,[9.03],['2017-06-19'],0.0,135.45,9.03
435,2017-06-16,000002,21.05,10000.0,[20.94],['2017-06-19'],0.0,314.1,20.94
436,2017-06-19,600010,2.18,10000.0,[2.19],['2017-06-20'],0.0,32.85,2.19
437,2017-06-19,601801,12.72,10000.0,[13.28],['2017-06-21'],0.0,199.2,13.28
438,2017-06-20,000001,9.12,10000.0,[9.17],['2017-06-21'],0.0,137.55,9.17
439,2017-06-20,000002,20.94,10000.0,[21.35],['2017-06-21'],0.0,320.25000000000006,21.35
440,2017-06-21,600010,2.2,10000.0,[2.19],['2017-06-22'],0.0,32.85,2.19
441,2017-06-22,000001,9.15,10000.0,[9.23],['2017-06-23'],0.0,138.45000000000002,9.23
442,2017-06-22,000002,21.1,10000.0,[21.84],['2017-06-23'],0.0,327.59999999999997,21.84
443,2017-06-22,601801,13.2,10000.0,[13.28],['2017-06-23'],0.0,199.2,13.28
444,2017-06-23,600010,2.17,10000.0,[2.17],['2017-06-26'],0.0,32.550000000000004,2.17
445,2017-06-26,000001,9.26,10000.0,[9.3],['2017-06-27'],0.0,139.5,9.3
446,2017-06-26,000002,24.94,10000.0,[26.01],['2017-06-27'],0.0,390.15000000000003,26.01
447,2017-06-26,601801,13.22,10000.0,[13.74],['2017-06-27'],0.0,206.1,13.74
448,2017-06-27,600010,2.18,10000.0,[2.18],['2017-06-28'],0.0,32.7,2.18
449,2017-06-28,000001,9.35,10000.0,[9.43],['2017-06-29'],0.0,141.45,9.43
450,2017-06-28,000002,25.38,10000.0,[25.16],['2017-06-29'],0.0,377.40000000000003,25.16
451,2017-06-28,601801,13.73,10000.0,[13.94],['2017-06-29'],0.0,209.1,13.94
452,2017-06-29,600010,2.2,10000.0,[2.2],['2017-06-30'],0.0,33.00000000000001,2.2
453,2017-06-30,000001,9.4,10000.0,[9.4],['2017-07-03'],0.0,141.0,9.4
454,2017-06-30,000002,25.0,10000.0,[24.76],['2017-07-03'],0.0,371.4000000000001,24.76
455,2017-06-30,601801,13.89,10000.0,[13.82],['2017-07-03'],0.0,207.3,13.82
456,2017-07-03,600010,2.19,10000.0,[2.24],['2017-07-04'],0.0,33.60000000000001,2.24
457,2017-07-04,000001,9.4,10000.0,[9.29],['2017-07-05'],0.0,139.35,9.29
458,2017-07-04,000002,24.57,10000.0,[23.94],['2017-07-05'],0.0,359.1,23.94
459,2017-07-04,601801,13.98,10000.0,[13.75],['2017-07-05'],0.0,206.25,13.75
460,2017-07-05,600010,2.21,10000.0,[2.23],['2017-07-06'],0.0,33.449999999999996,2.23
461,2017-07-06,000001,9.36,10000.0,[9.37],['2017-07-07'],0.0,140.55,9.37
462,2017-07-06,000002,24.3,10000.0,[24.27],['2017-07-07'],0.0,364.05,24.27
463,2017-07-06,601801,13.8,10000.0,[13.52],['2017-07-07'],0.0,202.79999999999998,13.52
464,2017-07-07,600010,2.27,10000.0,[],[],10000.0,0.0,No Data
