tab 	samples
azimuth	bed_dip	bed_dip_direction	citations	dip	location	method_codes	sample	site	software_packages
340.0	6.0	55.0	This study	47.0	Northern Iceland	FS-FD:SO-POM	is115c	is115	pmagpy-3.11.2
258.0	6.0	55.0	This study	43.0	Northern Iceland	FS-FD:SO-POM	is115d	is115	pmagpy-3.11.2
279.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is115e	is115	pmagpy-3.11.2
253.0	6.0	55.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is115f	is115	pmagpy-3.11.2
320.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is115g	is115	pmagpy-3.11.2
308.0	6.0	55.0	This study	43.0	Northern Iceland	FS-FD:SO-POM	is115h	is115	pmagpy-3.11.2
265.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is115i	is115	pmagpy-3.11.2
13.0	6.0	55.0	This study	23.0	Northern Iceland	FS-FD:SO-POM	is116a	is116	pmagpy-3.11.2
44.0	6.0	55.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is116b	is116	pmagpy-3.11.2
335.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is116c	is116	pmagpy-3.11.2
83.0	6.0	55.0	This study	85.0	Northern Iceland	FS-FD:SO-POM	is116d	is116	pmagpy-3.11.2
9.0	6.0	55.0	This study	77.0	Northern Iceland	FS-FD:SO-POM	is116e	is116	pmagpy-3.11.2
294.0	6.0	55.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is116f	is116	pmagpy-3.11.2
309.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is116g	is116	pmagpy-3.11.2
6.0	6.0	55.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is116h	is116	pmagpy-3.11.2
300.0	6.0	55.0	This study	52.0	Northern Iceland	FS-FD:SO-POM	is116i	is116	pmagpy-3.11.2
358.0	6.0	55.0	This study	38.0	Northern Iceland	FS-FD:SO-POM	is116j	is116	pmagpy-3.11.2
343.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is116k	is116	pmagpy-3.11.2
325.0	6.0	55.0	This study	63.0	Northern Iceland	FS-FD:SO-POM	is116l	is116	pmagpy-3.11.2
307.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is116m	is116	pmagpy-3.11.2
41.0	6.0	55.0	This study	38.0	Northern Iceland	FS-FD:SO-POM	is116n	is116	pmagpy-3.11.2
32.0	6.0	55.0	This study	14.0	Northern Iceland	FS-FD:SO-POM	is116o	is116	pmagpy-3.11.2
315.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is116p	is116	pmagpy-3.11.2
280.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is116q	is116	pmagpy-3.11.2
9.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is116r	is116	pmagpy-3.11.2
309.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is116s	is116	pmagpy-3.11.2
12.0	6.0	55.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is116t	is116	pmagpy-3.11.2
357.0	6.0	55.0	This study	72.0	Northern Iceland	FS-FD:SO-POM	is117a	is117	pmagpy-3.11.2
338.0	6.0	55.0	This study	77.0	Northern Iceland	FS-FD:SO-POM	is117b	is117	pmagpy-3.11.2
357.0	6.0	55.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is117c	is117	pmagpy-3.11.2
274.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is117d	is117	pmagpy-3.11.2
355.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is117e	is117	pmagpy-3.11.2
99.0	6.0	55.0	This study	90.0	Northern Iceland	FS-FD:SO-POM	is117f	is117	pmagpy-3.11.2
39.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is117g	is117	pmagpy-3.11.2
293.0	6.0	55.0	This study	71.0	Northern Iceland	FS-FD:SO-POM	is117h	is117	pmagpy-3.11.2
342.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is117i	is117	pmagpy-3.11.2
77.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is117j	is117	pmagpy-3.11.2
19.0	6.0	55.0	This study	59.0	Northern Iceland	FS-FD:SO-POM	is117k	is117	pmagpy-3.11.2
94.0	6.0	55.0	This study	34.0	Northern Iceland	FS-FD:SO-POM	is117l	is117	pmagpy-3.11.2
110.0	6.0	55.0	This study	27.0	Northern Iceland	FS-FD:SO-POM	is117m	is117	pmagpy-3.11.2
43.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is118a	is118	pmagpy-3.11.2
52.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is118b	is118	pmagpy-3.11.2
74.0	6.0	55.0	This study	51.0	Northern Iceland	FS-FD:SO-POM	is118c	is118	pmagpy-3.11.2
32.0	6.0	55.0	This study	52.0	Northern Iceland	FS-FD:SO-POM	is118d	is118	pmagpy-3.11.2
102.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is118e	is118	pmagpy-3.11.2
90.0	6.0	55.0	This study	81.0	Northern Iceland	FS-FD:SO-POM	is118f	is118	pmagpy-3.11.2
128.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is118g	is118	pmagpy-3.11.2
63.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is118h	is118	pmagpy-3.11.2
291.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is118i	is118	pmagpy-3.11.2
289.0	6.0	55.0	This study	45.0	Northern Iceland	FS-FD:SO-POM	is118j	is118	pmagpy-3.11.2
308.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is118k	is118	pmagpy-3.11.2
286.0	6.0	55.0	This study	47.0	Northern Iceland	FS-FD:SO-POM	is118l	is118	pmagpy-3.11.2
84.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is119a	is119	pmagpy-3.11.2
84.0	6.0	55.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is119b	is119	pmagpy-3.11.2
199.0	6.0	55.0	This study	20.0	Northern Iceland	FS-FD:SO-POM	is119c	is119	pmagpy-3.11.2
184.0	6.0	55.0	This study	24.0	Northern Iceland	FS-FD:SO-POM	is119d	is119	pmagpy-3.11.2
183.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is119e	is119	pmagpy-3.11.2
312.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is119f	is119	pmagpy-3.11.2
319.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is119g	is119	pmagpy-3.11.2
291.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is119h	is119	pmagpy-3.11.2
307.0	6.0	55.0	This study	36.0	Northern Iceland	FS-FD:SO-POM	is119i	is119	pmagpy-3.11.2
101.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is120a	is120	pmagpy-3.11.2
176.0	6.0	55.0	This study	33.0	Northern Iceland	FS-FD:SO-POM	is120b	is120	pmagpy-3.11.2
159.0	6.0	55.0	This study	27.0	Northern Iceland	FS-FD:SO-POM	is120c	is120	pmagpy-3.11.2
142.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is120d	is120	pmagpy-3.11.2
131.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is120e	is120	pmagpy-3.11.2
162.0	6.0	55.0	This study	17.0	Northern Iceland	FS-FD:SO-POM	is120f	is120	pmagpy-3.11.2
333.0	6.0	55.0	This study	5.0	Northern Iceland	FS-FD:SO-POM	is120g	is120	pmagpy-3.11.2
110.0	6.0	55.0	This study	20.0	Northern Iceland	FS-FD:SO-POM	is120h	is120	pmagpy-3.11.2
47.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is120i	is120	pmagpy-3.11.2
1.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is120j	is120	pmagpy-3.11.2
301.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is120k	is120	pmagpy-3.11.2
300.0	6.0	55.0	This study	51.0	Northern Iceland	FS-FD:SO-POM	is120l	is120	pmagpy-3.11.2
321.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is120m	is120	pmagpy-3.11.2
336.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is120n	is120	pmagpy-3.11.2
290.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is120o	is120	pmagpy-3.11.2
82.0	6.0	55.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is121a	is121	pmagpy-3.11.2
145.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is121b	is121	pmagpy-3.11.2
323.0	6.0	55.0	This study	14.0	Northern Iceland	FS-FD:SO-POM	is121c	is121	pmagpy-3.11.2
332.0	6.0	55.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is121d	is121	pmagpy-3.11.2
30.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is121e	is121	pmagpy-3.11.2
7.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is121f	is121	pmagpy-3.11.2
28.0	6.0	55.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is122a	is122	pmagpy-3.11.2
9.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is122b	is122	pmagpy-3.11.2
38.0	6.0	55.0	This study	21.0	Northern Iceland	FS-FD:SO-POM	is122c	is122	pmagpy-3.11.2
2.0	6.0	55.0	This study	35.0	Northern Iceland	FS-FD:SO-POM	is122d	is122	pmagpy-3.11.2
351.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is122e	is122	pmagpy-3.11.2
347.0	6.0	55.0	This study	51.0	Northern Iceland	FS-FD:SO-POM	is122f	is122	pmagpy-3.11.2
7.0	6.0	55.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is122g	is122	pmagpy-3.11.2
177.0	6.0	55.0	This study	19.0	Northern Iceland	FS-FD:SO-POM	is122h	is122	pmagpy-3.11.2
130.0	6.0	55.0	This study	16.0	Northern Iceland	FS-FD:SO-POM	is122i	is122	pmagpy-3.11.2
14.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is123a	is123	pmagpy-3.11.2
15.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is123b	is123	pmagpy-3.11.2
8.0	6.0	55.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is123c	is123	pmagpy-3.11.2
56.0	6.0	55.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is123d	is123	pmagpy-3.11.2
59.0	6.0	55.0	This study	85.0	Northern Iceland	FS-FD:SO-POM	is123e	is123	pmagpy-3.11.2
342.0	6.0	55.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is123f	is123	pmagpy-3.11.2
343.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is123g	is123	pmagpy-3.11.2
330.0	6.0	55.0	This study	34.0	Northern Iceland	FS-FD:SO-POM	is123h	is123	pmagpy-3.11.2
343.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is123i	is123	pmagpy-3.11.2
313.0	6.0	55.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is123j	is123	pmagpy-3.11.2
33.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is123k	is123	pmagpy-3.11.2
21.0	6.0	55.0	This study	94.0	Northern Iceland	FS-FD:SO-POM	is123l	is123	pmagpy-3.11.2
17.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is123m	is123	pmagpy-3.11.2
65.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is123n	is123	pmagpy-3.11.2
17.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is124a	is124	pmagpy-3.11.2
234.0	6.0	55.0	This study	18.0	Northern Iceland	FS-FD:SO-POM	is124b	is124	pmagpy-3.11.2
333.0	6.0	55.0	This study	10.0	Northern Iceland	FS-FD:SO-POM	is124c	is124	pmagpy-3.11.2
1.0	6.0	55.0	This study	31.0	Northern Iceland	FS-FD:SO-POM	is125a	is125	pmagpy-3.11.2
309.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is125b	is125	pmagpy-3.11.2
357.0	6.0	55.0	This study	47.0	Northern Iceland	FS-FD:SO-POM	is125c	is125	pmagpy-3.11.2
335.0	6.0	55.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is125d	is125	pmagpy-3.11.2
315.0	6.0	55.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is125e	is125	pmagpy-3.11.2
305.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is125f	is125	pmagpy-3.11.2
45.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is125g	is125	pmagpy-3.11.2
10.0	6.0	55.0	This study	48.0	Northern Iceland	FS-FD:SO-POM	is125h	is125	pmagpy-3.11.2
328.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is125i	is125	pmagpy-3.11.2
9.0	6.0	55.0	This study	46.0	Northern Iceland	FS-FD:SO-POM	is126a	is126	pmagpy-3.11.2
16.0	6.0	55.0	This study	24.0	Northern Iceland	FS-FD:SO-POM	is126b	is126	pmagpy-3.11.2
317.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is126c	is126	pmagpy-3.11.2
299.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is126d	is126	pmagpy-3.11.2
26.0	6.0	55.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is126e	is126	pmagpy-3.11.2
6.0	6.0	55.0	This study	24.0	Northern Iceland	FS-FD:SO-POM	is127a	is127	pmagpy-3.11.2
20.0	6.0	55.0	This study	30.0	Northern Iceland	FS-FD:SO-POM	is127b	is127	pmagpy-3.11.2
67.0	6.0	55.0	This study	43.0	Northern Iceland	FS-FD:SO-POM	is127c	is127	pmagpy-3.11.2
21.0	6.0	55.0	This study	68.0	Northern Iceland	FS-FD:SO-POM	is127d	is127	pmagpy-3.11.2
41.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is127e	is127	pmagpy-3.11.2
93.0	6.0	55.0	This study	27.0	Northern Iceland	FS-FD:SO-POM	is127f	is127	pmagpy-3.11.2
314.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is127g	is127	pmagpy-3.11.2
63.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is127h	is127	pmagpy-3.11.2
59.0	6.0	55.0	This study	77.0	Northern Iceland	FS-FD:SO-POM	is127i	is127	pmagpy-3.11.2
345.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is128a	is128	pmagpy-3.11.2
28.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is128b	is128	pmagpy-3.11.2
349.0	6.0	55.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is128c	is128	pmagpy-3.11.2
36.0	6.0	55.0	This study	59.0	Northern Iceland	FS-FD:SO-POM	is128d	is128	pmagpy-3.11.2
349.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is128e	is128	pmagpy-3.11.2
348.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is128f	is128	pmagpy-3.11.2
8.0	6.0	55.0	This study	47.0	Northern Iceland	FS-FD:SO-POM	is128g	is128	pmagpy-3.11.2
70.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is128h	is128	pmagpy-3.11.2
103.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is128i	is128	pmagpy-3.11.2
21.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is129a	is129	pmagpy-3.11.2
320.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is129b	is129	pmagpy-3.11.2
1.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is129c	is129	pmagpy-3.11.2
252.0	6.0	55.0	This study	36.0	Northern Iceland	FS-FD:SO-POM	is129d	is129	pmagpy-3.11.2
86.0	6.0	55.0	This study	31.0	Northern Iceland	FS-FD:SO-POM	is129e	is129	pmagpy-3.11.2
64.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is129f	is129	pmagpy-3.11.2
350.0	6.0	55.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is129g	is129	pmagpy-3.11.2
2.0	6.0	55.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is129h	is129	pmagpy-3.11.2
311.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is129i	is129	pmagpy-3.11.2
359.0	6.0	55.0	This study	47.0	Northern Iceland	FS-FD:SO-POM	is129j	is129	pmagpy-3.11.2
326.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is130a	is130	pmagpy-3.11.2
354.0	6.0	55.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is130b	is130	pmagpy-3.11.2
343.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is130c	is130	pmagpy-3.11.2
334.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is130d	is130	pmagpy-3.11.2
303.0	6.0	55.0	This study	59.0	Northern Iceland	FS-FD:SO-POM	is130e	is130	pmagpy-3.11.2
326.0	6.0	55.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is130f	is130	pmagpy-3.11.2
8.0	6.0	55.0	This study	30.0	Northern Iceland	FS-FD:SO-POM	is130g	is130	pmagpy-3.11.2
355.0	6.0	55.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is130h	is130	pmagpy-3.11.2
358.0	6.0	55.0	This study	43.0	Northern Iceland	FS-FD:SO-POM	is130i	is130	pmagpy-3.11.2
6.0	6.0	55.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is130j	is130	pmagpy-3.11.2
237.0	6.0	55.0	This study	17.0	Northern Iceland	FS-FD:SO-POM	is131a	is131	pmagpy-3.11.2
291.0	6.0	55.0	This study	47.0	Northern Iceland	FS-FD:SO-POM	is131b	is131	pmagpy-3.11.2
86.0	6.0	55.0	This study	22.0	Northern Iceland	FS-FD:SO-POM	is131c	is131	pmagpy-3.11.2
218.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is131d	is131	pmagpy-3.11.2
223.0	6.0	55.0	This study	24.0	Northern Iceland	FS-FD:SO-POM	is131e	is131	pmagpy-3.11.2
112.0	6.0	55.0	This study	39.0	Northern Iceland	FS-FD:SO-POM	is132a	is132	pmagpy-3.11.2
31.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is132b	is132	pmagpy-3.11.2
23.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is132c	is132	pmagpy-3.11.2
43.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is132d	is132	pmagpy-3.11.2
39.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is132e	is132	pmagpy-3.11.2
7.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is132f	is132	pmagpy-3.11.2
24.0	6.0	55.0	This study	63.0	Northern Iceland	FS-FD:SO-POM	is132g	is132	pmagpy-3.11.2
68.0	6.0	55.0	This study	35.0	Northern Iceland	FS-FD:SO-POM	is132h	is132	pmagpy-3.11.2
342.0	6.0	55.0	This study	21.0	Northern Iceland	FS-FD:SO-POM	is132i	is132	pmagpy-3.11.2
281.0	6.0	55.0	This study	29.0	Northern Iceland	FS-FD:SO-POM	is132j	is132	pmagpy-3.11.2
323.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is132k	is132	pmagpy-3.11.2
343.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is132l	is132	pmagpy-3.11.2
341.0	6.0	55.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is133a	is133	pmagpy-3.11.2
322.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is133b	is133	pmagpy-3.11.2
278.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is133c	is133	pmagpy-3.11.2
74.0	6.0	55.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is134a	is134	pmagpy-3.11.2
3.0	6.0	55.0	This study	75.0	Northern Iceland	FS-FD:SO-POM	is134b	is134	pmagpy-3.11.2
12.0	6.0	55.0	This study	75.0	Northern Iceland	FS-FD:SO-POM	is134c	is134	pmagpy-3.11.2
3.0	6.0	55.0	This study	59.0	Northern Iceland	FS-FD:SO-POM	is134d	is134	pmagpy-3.11.2
72.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is134e	is134	pmagpy-3.11.2
351.0	6.0	55.0	This study	86.0	Northern Iceland	FS-FD:SO-POM	is134f	is134	pmagpy-3.11.2
27.0	6.0	55.0	This study	68.0	Northern Iceland	FS-FD:SO-POM	is134g	is134	pmagpy-3.11.2
337.0	6.0	55.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is134h	is134	pmagpy-3.11.2
293.0	6.0	55.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is134i	is134	pmagpy-3.11.2
349.0	6.0	55.0	This study	48.0	Northern Iceland	FS-FD:SO-POM	is134j	is134	pmagpy-3.11.2
15.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is134k	is134	pmagpy-3.11.2
2.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is135a	is135	pmagpy-3.11.2
37.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is135b	is135	pmagpy-3.11.2
348.0	6.0	55.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is135c	is135	pmagpy-3.11.2
353.0	6.0	55.0	This study	59.0	Northern Iceland	FS-FD:SO-POM	is135d	is135	pmagpy-3.11.2
359.0	6.0	55.0	This study	48.0	Northern Iceland	FS-FD:SO-POM	is135e	is135	pmagpy-3.11.2
12.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is135f	is135	pmagpy-3.11.2
