t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,T
1.1100000000000019e-05,0.9741238066459434,1.0321292666211828,2.961617660111691,0.02587619335405571,1.0062530732671238,-1.0777374085032142e-15,7270.534596968419,-7193.899205754582,7117.263814526974,-7270.534596961533,76.63539121383617,6.8862340770222806e-09,1000.0
1.120000000000002e-05,0.9748404999609025,1.0314201310973095,2.9623192378444827,0.025159500039094444,1.0062606310582096,-3.282988795619574e-15,7064.374393323613,-6989.843922343254,6915.313451320912,-7064.374393302621,74.53047098035849,2.099218430422339e-08,1000.0
1.130000000000002e-05,0.9755368851580637,1.0307310961576628,2.9630009225266187,0.024463114841931304,1.0062679813157243,-5.238361906472651e-15,6864.3172610736465,-6791.833029229129,6719.348797317573,-6864.317261040127,72.48423184451708,3.3519216661097046e-08,1000.0
1.1400000000000021e-05,0.9762135642535756,1.0300615655815433,2.9636633045833456,0.02378643574641971,1.0062751298351165,-4.972299380327493e-15,6670.168041866855,-6599.673055098361,6529.17806826619,-6670.168041835016,70.49498676849365,3.18388060666837e-08,1000.0
1.1500000000000022e-05,0.9768711191257513,1.029410963110952,2.9643069546523417,0.023128880874249042,1.006282082236701,1.0338487205570725e-16,6481.738842240591,-6413.177739811729,6344.616637384192,-6481.738842241253,68.56110242886197,-6.624436341324753e-10,1000.0
1.1600000000000023e-05,0.9775101063259946,1.0287787376000936,2.9649324184737877,0.022489893674019778,1.0062888439260855,1.4116054044931281e-14,6298.850421741849,-6232.1694068997185,6165.488392238605,-6298.850421832357,66.6810148421298,-9.050847241375035e-08,1000.0
1.1700000000000024e-05,0.9781310720156264,1.0281643481965759,2.965540231591146,0.02186892798441074,1.0062954202121996,3.689304546108499e-14,6121.327824988866,-6056.474639229326,5991.621453943184,-6121.327825225565,64.85318575953953,-2.366988939880618e-07,1000.0
1.1800000000000024e-05,0.9787345475545468,1.0275672687176525,2.9661309150100146,0.021265452445519292,1.0063018162721966,6.587075472658636e-14,5949.001569955915,-5885.925454035585,5822.849338961005,-5949.00157037879,63.07611592033009,-4.228752078469421e-07,1000.0
1.1900000000000025e-05,0.9793210425956868,1.0269869945007646,2.966704968402584,0.020678957404412522,1.0063080370964488,9.902981441240237e-14,5781.709542142573,-5720.361176469517,5659.01281206872,-5781.709542778703,61.34836567305603,-6.361297661275493e-07,1000.0
1.2000000000000026e-05,0.9798910535741435,1.0264230339791232,2.9672628784673503,0.02010894642598564,1.0063140875532641,1.2896537095902723e-13,5619.294495401743,-5559.625965146827,5499.957436549724,-5619.294496230649,59.66853025491589,-8.289065484797237e-07,1000.0
1.2100000000000026e-05,0.980445061391359,1.0258749109804546,2.96780511664744,0.01955493860878624,1.006319972371811,1.4496713993631721e-13,5461.604646038401,-5403.569399179519,5345.5341541852,-5461.6046469706835,58.03524685888238,-9.322824320141937e-07,1000.0
1.2200000000000027e-05,0.9809835288247102,1.0253421672981695,2.968332136578681,0.01901647117542397,1.0063256961228773,1.3388675994947999e-13,5308.4943439907,-5252.047141476367,5195.59994068503,-5308.494344852198,56.447202514333135,-8.614974843370032e-07,1000.0
1.2300000000000028e-05,0.9815069095973289,1.024824353690607,2.968844383021265,0.018493090402766386,1.0063312632879333,9.5045842658915e-14,5159.821431979488,-5104.918324412531,5050.015218069375,-5159.821432591389,54.90310756695745,-6.119009860975491e-07,1000.0
1.2400000000000029e-05,0.9820156394204713,1.024321038770119,2.969342283039245,0.01798436057955085,1.0063366781905876,2.195613906149265e-14,5015.449736736106,-4962.048014433822,4908.646292414388,-5015.449736877532,53.401722302284526,-1.4142593006510141e-07,1000.0
1.250000000000003e-05,0.982510140673418,1.0238318043590284,2.9698262506087,0.017489859326493846,1.006341945032444,-8.836367455624773e-14,4875.247683144746,-4823.305839797471,4771.363995311271,-4875.247682575283,51.94184334727482,5.69462952350634e-07,1000.0
1.260000000000003e-05,0.9829908248955385,1.0233562430175625,2.970296689069804,0.01700917510422683,1.0063470679130986,-2.3493237054907466e-13,4739.087538178256,-4688.565241682362,4638.042942156927,-4739.0875366634855,50.52229649589349,1.5147710328896491e-06,1000.0
1.2700000000000031e-05,0.9834580904189539,1.0228939603924168,2.970753988797039,0.01654190958063192,1.0063520508113681,-4.1435557794679613e-13,4606.846035713952,-4557.70409184497,4508.562142630177,-4606.846033041046,49.14194386898223,2.6729061691329644e-06,1000.0
1.2800000000000032e-05,0.9839123224953588,1.0224445750908082,2.9711985273242623,0.01608767750402137,1.0063568975861648,-6.200908178171211e-13,4478.404294981029,-4430.604611273013,4382.804919561194,-4478.404290979128,47.79968370801596,4.0019012374921404e-06,1000.0
1.2900000000000032e-05,0.9843538949096996,1.0220077170794233,2.971630670933132,0.015646105089460384,1.0063616119891206,-8.402641876089702e-13,4353.647321483377,-4307.1528757188935,4260.65841910386,-4353.647316058102,46.49444576448345,5.425275345776292e-06,1000.0
1.3000000000000033e-05,0.9847831697671299,1.0215830278975073,2.9720507744399596,0.015216830231817385,1.0063661976646348,-1.053039980833582e-12,4232.464027739521,-4187.238835664527,4142.013629985422,-4232.464020937466,45.225192074994254,6.802055083052357e-06,1000.0
1.3100000000000034e-05,0.985200498765551,1.0211701593933464,2.9724591824502076,0.014799501233222403,1.0063706581588951,-1.2268338695561113e-12,4114.746836738524,-4070.7559234021487,4026.7649942097223,-4114.746828810498,43.9909133363751,7.928025650022416e-06,1000.0
1.3200000000000035e-05,0.9856062243523215,1.0207687725758832,2.9728562304985506,0.014393775646358612,1.0063749969282023,-1.3201484291827562e-12,4000.39132149903,-3957.6006958883545,3914.81005320857,-4000.391312964475,42.790625610675505,8.534554718429455e-06,1000.0
1.3300000000000035e-05,0.9860006801561965,1.0203785371867085,2.973242245472942,0.013999319842525103,1.0063792173429027,-1.2787341448553955e-12,3889.296051759114,-3847.672682595431,3806.0492968914955,-3889.296043488988,41.62336916368325,8.270126313712347e-06,1000.0
1.3400000000000036e-05,0.9863841876389023,1.0199991350231723,2.9736175423164166,0.013615812360265496,1.0063833226620722,-8.324784900725896e-13,3781.363505000552,-3740.875286513178,3700.3870572536193,-3781.3634996144597,40.488218487374176,5.386092266783977e-06,1000.0
1.3500000000000037e-05,0.9867570554394436,1.0196302605898258,2.97398242338166,0.013242944560178577,1.0063873160292667,-3.782500939953536e-13,3676.500224531397,-3637.115940175608,3597.7316509234524,-3676.500222083214,39.38428435578886,2.4481834139573865e-06,1000.0
1.3600000000000038e-05,0.9871195867744399,1.0192716137546052,2.974337185716924,0.012880413225272662,1.0063912005290427,-2.877661099389737e-13,3574.614705280122,-3536.3040132567935,3497.993317507025,-3574.614703416902,38.310692023328535,1.8632197617378316e-06,1000.0
1.3700000000000038e-05,0.987472074725819,1.0189229044252601,2.9746821164237414,0.01252792527414059,1.0063949791510765,-4.076898566541634e-14,3475.6186892135715,-3438.3520939446926,3401.0854981476855,-3475.6186889495075,37.26659526887901,2.640641203224356e-07,1000.0
1.3800000000000039e-05,0.987814803975534,1.0185838508282978,2.9750174943680605,0.012185196024370624,1.0063986548038295,-9.561240127226801e-14,3379.426664562585,-3343.1754932177782,3306.9243206339625,-3379.4266639430803,36.25117134480674,6.195044385892453e-07,1000.0
1.390000000000004e-05,0.9881480507633468,1.018254179551109,2.975343590134491,0.011851949236624956,1.0064022303144537,-2.855166074856977e-14,3285.95584328485,-3250.6922220930583,3215.4286005311506,-3285.9558430997918,35.26362119179144,1.8505808313088139e-07,1000.0
1.400000000000004e-05,0.9884720831787082,1.0179336252526128,2.9756606663161005,0.011527916821274381,1.006405708431319,-1.76952559610186e-14,3195.126066662692,-3160.8228980130625,3126.5197291339737,-3195.1260665479626,34.30316864962991,1.1472971737637523e-07,1000.0
1.4100000000000041e-05,0.9887871614246214,1.0176219304016927,2.975968977772009,0.011212838575370091,1.0064090918263122,-8.7128109824453e-15,3106.859705699436,-3073.490645946369,3040.121586080285,-3106.859705642927,33.36905975306668,5.650876002695422e-08,1000.0
1.4200000000000042e-05,0.9890935379591526,1.0173188451368322,2.9762687717671836,0.010906462040846448,1.006412383095983,-1.136992919246667e-15,3021.0816039373763,-2988.6210415547407,2956.1604791573523,-3021.08160393,32.46056238263547,7.376490559791331e-09,1000.0
1.4300000000000043e-05,0.9893914579949254,1.017024126771274,2.976560288462541,0.010608542005066637,1.0064155847661982,-8.042521306894266e-15,2937.718919154486,-2906.1419543037177,2874.5649893485634,-2937.7189191022926,31.576964850768128,5.219333441902099e-08,1000.0
1.4400000000000043e-05,0.9896811595729016,1.0167375397197518,2.976843760987602,0.010318840427094488,1.0064186992926518,-4.044719130586509e-15,2856.701085338524,-2825.9835095925014,2795.2659337939654,-2856.7010853122674,30.717575746022867,2.6256590943513656e-08,1000.0
1.4500000000000044e-05,0.9899628737451596,1.0164588553173133,2.977119415620216,0.01003712625483929,1.0064217290624713,-1.2641833600567415e-15,2777.9597458627677,-2748.078022412454,2718.1962989457224,-2777.9597458545586,29.881723450313476,8.208875021338432e-09,1000.0
1.4600000000000045e-05,0.9902368248401286,1.016187851556506,2.9773874720468614,0.009763175159870179,1.0064246763966331,-1.2500226026700645e-15,2701.4286637841374,-2672.359908375741,2643.291152951106,-2701.4286637760183,29.068755408396584,8.11916944448229e-09,1000.0
1.4700000000000046e-05,0.9905032306681899,1.0159243128836277,2.9776481435645548,0.009496769331809561,1.006427543551816,-5.860431654847906e-16,2627.043650066536,-2598.7656124958125,2570.487574917474,-2627.0436500627284,28.278037570723537,3.807502246733591e-09,1000.0
1.4800000000000046e-05,0.9907623027221749,1.0156680300000427,2.9779016372777387,0.009237697277824938,1.0064303327222162,-2.0246073323007302e-16,2554.742494096182,-2527.2335402478707,2499.7245863969283,-2554.7424940948663,27.508953848310995,1.3157244511133283e-09,1000.0
1.4900000000000047e-05,0.9910142460309013,1.0154188000069237,2.9781481539552512,0.008985753969098228,1.0064330460378237,-5.514923549317834e-16,2484.464991666548,-2457.704085071582,2430.9431784694466,-2484.4649916629633,26.76090659496596,3.584875358328596e-09,1000.0
1.5000000000000048e-05,0.9912592604161072,1.0151764251607622,2.97838788926237,0.008740739583891316,1.0064356855768681,-1.469765606024795e-15,2416.152582285707,-2390.119269365849,2364.085956426878,-2416.1525822761505,26.033312919858105,9.556305041532976e-09,1000.0
1.5100000000000049e-05,0.9914975399318151,1.0149407134286281,2.9786210332109304,0.008502460068183254,1.006438253360442,-1.7161739967415224e-15,2349.748494432334,-2324.4228880392075,2299.097281623758,-2349.748494421173,25.32560639312668,1.1161116071824454e-08,1000.0
1.520000000000005e-05,0.9917292726058821,1.014711478743518,2.978847769907079,0.008270727394118457,1.0064407513493987,4.756837085078672e-16,2285.1978067380264,-2260.560568884547,2235.923331037256,-2285.1978067411205,24.637237853479153,-3.0943260710407624e-09,1000.0
1.530000000000005e-05,0.9919546419326368,1.0144885395258354,2.9790682790156775,0.008045358067369718,1.0064431814584707,6.534409952544769e-15,2222.447022027164,-2198.47935101534,2174.511680088548,-2222.4470220696803,23.967671011824002,-4.25160449955126e-08,1000.0
1.540000000000005e-05,0.9921738240823159,1.0142717214475618,2.9792827330225204,0.007826175917703265,1.0064455455298762,1.9164408138699476e-14,2161.4448347318544,-2138.1284439546444,2114.812053426875,-2161.4448348565747,23.316390777210017,-1.2472049987710485e-07,1000.0
1.5500000000000048e-05,0.9923869897597306,1.0140608555913424,2.979491299057501,0.007613010240310281,1.0064478453510717,4.08220274798132e-14,2102.1416036576643,-2079.4587058870243,2056.775808647832,-2102.141603923388,22.682897770640135,-2.6572370494778594e-07,1000.0
1.5600000000000047e-05,0.992594308104606,1.013855774587769,2.979694142719715,0.007405691895463627,1.0064500826923735,6.95616875437071e-14,2044.4882588510459,-2022.421562087346,2000.3548662294343,-2044.48825930394,22.066696763699834,-4.5289398854394607e-07,1000.0
1.5700000000000046e-05,0.9927959418002676,1.0136563174595021,2.9798914232805176,0.007204058199836727,1.0064522592597684,1.0427041440250586e-13,1988.4376547998781,-1966.970343557371,1945.5030336728828,-1988.4376554788876,21.46731124250715,-6.790093572071749e-07,1000.0
1.5800000000000045e-05,0.9929920482636744,1.0134623284426802,2.9800832948506772,0.007007951736468792,1.0064543767063532,1.4314074209650136e-13,1933.9442312805973,-1913.059951379627,1892.1756733432908,-1933.9442322129144,20.884279900970444,-9.323172109659787e-07,1000.0
1.5900000000000044e-05,0.9931827815346704,1.0132736551154307,2.980269908234109,0.006817218465508362,1.0064564366500997,1.7873920530280545e-13,1880.963481186187,-1860.6463301355745,1840.3291814137701,-1880.963482350591,20.317151050612477,-1.1644039520477718e-06,1000.0
1.6000000000000043e-05,0.9933682908083042,1.0130901498518161,2.980451409487657,0.006631709191898024,1.0064584406601191,2.0224985544451043e-13,1829.4523517498556,-1809.6868647415508,1789.9213803688685,-1829.4523530676668,19.765487008304717,-1.3178111538866068e-06,1000.0
1.6100000000000042e-05,0.9935487201333583,1.012911670120447,2.9806279396253403,0.006451279866844566,1.0064603902538038,2.027375514197437e-13,1779.3693215633314,-1760.140456545872,1740.9115941708703,-1779.3693228845602,19.22886501745936,-1.3212287992527397e-06,1000.0
1.620000000000004e-05,0.9937242113537375,1.0127380755710207,2.9807996375038677,0.006275788646438302,1.0064622869247566,1.7558749262468285e-13,1730.673577992393,-1711.9667094700387,1693.2598432366758,-1730.6735791368885,18.706868522354178,-1.144495566805641e-06,1000.0
1.630000000000004e-05,0.9938949007916656,1.0125692313195915,2.980966636568927,0.006105099208445806,1.0064641321112555,1.1128968860668029e-13,1683.3259323239042,-1665.126835270584,1646.9277396683062,-1683.3259330494254,18.199097053320312,-7.255211145631484e-07,1000.0
1.640000000000004e-05,0.99406092108544,1.0124050061282879,2.981129066657979,0.005939078914561793,1.0064659272137264,1.6531911149124086e-15,1637.2883040918825,-1619.5831433105068,1601.8779825506897,-1637.2883041026619,17.70516078137568,-1.0779304240727906e-08,1000.0
1.650000000000004e-05,0.9942224010450648,1.0122452725483693,2.981287053858406,0.0057775989548295974,1.0064676735934324,-1.0579549540372733e-13,1592.523755745844,-1575.2990747794247,1558.074392433144,-1592.5237550559134,17.224680966419335,6.899305677585964e-07,1000.0
1.6600000000000038e-05,0.9943794669059323,1.0120899056785935,2.9814407217369463,0.005620533094034509,1.0064693725845237,-3.337209292867128e-14,1548.9961399644876,-1532.238853720063,1515.4815670403068,-1548.9961397468219,16.757286244424638,2.1766583067067577e-07,1000.0
1.6700000000000037e-05,0.9945322404033017,1.011938785072192,2.981590189452209,0.0054677595967502985,1.0064710254754916,5.1914503301737245e-14,1506.6706319019254,-1490.3680135299714,1474.065395835335,-1506.6706322405842,16.30261837195386,-3.3865869933822834e-07,1000.0
1.6800000000000036e-05,0.9946808399909841,1.0117917935299787,2.981735572949087,0.0053191600090009535,1.0064726335209608,-1.496959244554047e-14,1465.5133848407247,-1449.6530562236783,1433.7927274112974,-1465.5133847430575,15.860328617046328,9.766712314238574e-08,1000.0
1.6900000000000035e-05,0.9948253809088208,1.0116488170335223,2.981876985024356,0.0051746190910679606,1.006474197942341,-1.1137143863182525e-13,1425.4915057297435,-1410.0614281558203,1394.6313491284295,-1425.4915050030097,15.430077573923205,7.267337890164201e-07,1000.0
1.7000000000000034e-05,0.9949659750733797,1.0115097448533927,2.982014535219792,0.005034024926641209,1.0064757199267702,2.0777838200309538e-14,1386.5730825992173,-1371.5615470973144,1356.5500118666137,-1386.5730827348184,15.01153550190283,-1.3560111350755025e-07,1000.0
1.7100000000000033e-05,0.995102731273464,1.0113744693555788,2.982148330015121,0.004897268726663923,1.0064772006290408,1.2792103436125657e-13,1348.7271308519785,-1334.1227490971223,1319.5183690121817,-1348.7271316869362,14.604381754856098,-8.349578401985981e-07,1000.0
1.7200000000000032e-05,0.9952357552447094,1.0112428859276212,2.9822784729000467,0.004764244755290784,1.0064786411723285,8.955316519504928e-17,1311.9235657410832,-1297.7152611677525,1283.506956595591,-1311.9235657416677,14.208304573330656,-5.846037231923518e-10,1000.0
1.730000000000003e-05,0.9953651497583386,1.0111148928907285,2.982405064460159,0.004634850241684119,1.0064800426490648,2.250829193955435e-14,1276.133171138653,-1262.31017030484,1248.487169764934,-1276.1331712856065,13.82300083381311,-1.4695339937216976e-07,1000.0
1.740000000000003e-05,0.995491014705777,1.0109903914160112,2.9825282024621966,0.004508985294224811,1.0064814061217862,1.752788059934047e-15,1241.327580422376,-1227.8794046178632,1214.4312288362405,-1241.3275804338211,13.448175804512806,-1.1445148103726937e-08,1000.0
1.750000000000003e-05,0.9956134471811428,1.0108692854428045,2.982647981933239,0.004386552818861815,1.0064827326239452,4.269395746693166e-15,1207.4792455413005,-1194.3957026284788,1181.3121597714196,-1207.4792455691818,13.083542912821756,-2.7881223847226956e-08,1000.0
1.7600000000000028e-05,0.9957325415221279,1.0107514816381766,2.9827644952015127,0.004267458477875539,1.0064840231603023,3.089164854489808e-15,1174.561425195689,-1161.832601563135,1149.1037779709336,-1174.5614252158653,12.728823632553846,-2.0176157159660587e-08,1000.0
1.7700000000000027e-05,0.9958483895008429,1.0106368892080388,2.9828778320830858,0.004151610499154229,1.0064852787088796,-3.144979827506422e-15,1142.54812876865,-1130.1643818432794,1117.780634876823,-1142.548128748107,12.383746925370545,2.054308938807624e-08,1000.0
1.7800000000000026e-05,0.9959610803227161,1.0105254198982032,2.9829880798808786,0.004038919677283515,1.0064865002209171,-6.26490614015157e-16,1111.4141142790522,-1099.3660650261193,1087.3180157650008,-1111.4141142749595,12.04804925293305,4.092715938931727e-09,1000.0
1.7900000000000025e-05,0.9960707006894385,1.0104169879320648,2.9830953234464315,0.003929299310561735,1.0064876886215013,-4.8475923047981385e-17,1081.134868938183,-1069.413394540425,1057.6919201420337,-1081.1348689378663,11.721474397758,3.1671666765985716e-10,1000.0
1.8000000000000024e-05,0.9961773348837593,1.0103115099266633,2.9831996452629146,0.003822665116240559,1.0064888448104203,-4.658874523932487e-16,1051.6865833254953,-1040.2828101067676,1028.8790368819512,-1051.686583322451,11.403773218727753,3.0441940772422737e-09,1000.0
1.8100000000000023e-05,0.9962810648166563,1.0102089048459768,2.9833011254913897,0.0037189351833437387,1.0064899696626313,-1.276526617255331e-16,1023.0461363737677,-1011.9514328556688,1000.8567293359015,-1023.0461363729335,11.094703518098903,8.341927623311556e-10,1000.0
1.8200000000000022e-05,0.9963819701550488,1.0101090938745212,2.983399842095909,0.0036180298449513385,1.006491064029568,-7.171090029062303e-17,995.1910581868364,-984.3970285187103,973.602998849647,-995.1910581863677,10.79402966812611,4.686684316293664e-10,1000.0
1.830000000000002e-05,0.9964801281881815,1.0100120005495143,2.983495870712791,0.0035198718118179097,1.0064921287376938,-7.913820447071223e-16,968.099565062582,-957.5980420465849,947.0965190202425,-968.0995650574093,10.501523015997085,5.172607216021805e-09,1000.0
1.840000000000002e-05,0.9965756145036327,1.0099175500919961,2.9835892853123798,0.0034243854963648844,1.0064931645956268,-2.627695010977852e-15,941.7503711891499,-931.5334113134164,921.3164514033296,-941.7503711719731,10.216959875733384,1.717670587029272e-08,1000.0
1.850000000000002e-05,0.9966685022901586,1.009825670096672,2.983680157516509,0.0033314977098358803,1.0064941723868284,-5.708972420610224e-15,916.1228794395968,-906.1827558279477,896.2426321416549,-916.1228794022749,9.940123611649009,3.732186562003131e-08,1000.0
1.860000000000002e-05,0.9967588628938236,1.0097362899814546,2.9837685571432866,0.00324113710616691,1.0064951528752761,-9.63865104289865e-15,891.1970263425571,-881.5262233557859,871.8554202429796,-891.1970262795396,9.670802986771209,6.301747963914245e-08,1000.0
1.8700000000000017e-05,0.9968467656036437,1.0096493411996195,2.9838545519971444,0.0031532343963429706,1.0064961068032612,-1.3579933249356285e-14,866.9533397720886,-857.5445469650467,848.135753980418,-866.9533396832952,9.40879280704194,8.879340403756826e-08,1000.0
1.8800000000000017e-05,0.9969322771189919,1.0095647577669293,2.9839382073471823,0.0030677228809918152,1.006497034885919,-1.6466113365935725e-14,843.3730843919021,-834.2191888777575,825.0652931482645,-843.373084284228,9.15389551414465,1.0767414320305046e-07,1000.0
1.8900000000000016e-05,0.997015462439564,1.0094824753808653,2.9840195867987394,0.002984537560419144,1.0064979378204273,-1.7058720025053328e-14,820.4380148388528,-811.5320963010256,802.6261775400811,-820.4380147272942,8.905918537827253,1.115585861443494e-07,1000.0
1.9000000000000015e-05,0.997096385867657,1.0094024304287357,2.9840987532749,0.0029036141323290103,1.0064988162963906,-1.421539579229268e-14,798.1300982502538,-789.4654269379794,780.8007554397615,-798.1300981572821,8.66467131227438,9.297169836160094e-08,1000.0
1.9100000000000014e-05,0.9971751091770372,1.0093245617998317,2.9841757672233125,0.002824890822956585,1.0064996709768665,-6.400489654599253e-15,776.4320179909686,-768.00204725205,759.5720764294039,-776.4320179491048,8.429970738918563,4.186386253924356e-08,1000.0
1.9200000000000013e-05,0.9972516923036544,1.0092488102018604,2.9842506872926093,0.002748307696353633,1.0065005025055125,7.852665111207406e-15,755.3269820453537,-747.1253429136189,738.9237038846162,-755.3269820967198,8.201639131734897,-5.1366091971730925e-08,1000.0
1.9300000000000012e-05,0.9973261939717195,1.009175117541278,2.9843235709456692,0.002673806028308299,1.0065013115129955,2.7705238961386825e-14,734.7985494567926,-726.8190471023755,718.8395451104383,-734.7985496380325,7.97950235441708,-1.8123989100283529e-07,1000.0
1.940000000000001e-05,0.9973986710509309,1.0091034275594863,2.9843944738299917,0.0026013289491215795,1.0065020986104152,5.2427389125115075e-14,714.8308064827698,-707.0674147423974,699.3040236880055,-714.8308068257601,7.763391740372421,-3.4299017678932447e-07,1000.0
1.950000000000001e-05,0.997469178510463,1.009033685878366,2.9844634497326425,0.002530821489618847,1.0065028643888265,8.170176343496455e-14,695.408378279652,-687.8552340460866,680.3020908816145,-695.4083788141986,7.553144233565369,-5.345466125444349e-07,1000.0
1.960000000000001e-05,0.9975377705647299,1.0089658388663099,2.984530551702431,0.0024622294353802846,1.0065036094310376,1.1006397755476457e-13,676.5161124320678,-669.1675134568743,661.8189159220017,-676.5161131522282,7.348598975193486,-7.201603698361167e-07,1000.0
1.9700000000000008e-05,0.9976044993178448,1.0088998349798022,2.984595830722285,0.0023955006822889854,1.0065043342976443,1.335769786467697e-13,658.1394514942514,-650.9898501453993,643.840250544681,-658.1394523683183,7.149601348852094,-8.740669147259321e-07,1000.0
1.9800000000000007e-05,0.9976694155374514,1.0088356239975553,2.9846593364671468,0.0023305844626947928,1.0065050395350044,1.460208788876086e-13,640.2642190383968,-633.3082183623895,626.3522195974948,-640.2642199939531,6.956000676007282,-9.555563067187283e-07,1000.0
1.9900000000000006e-05,0.9977325686376909,1.008773157037387,2.984721117287259,0.0022674313624479548,1.0065057256750756,1.386459525828864e-13,622.8766236134485,-616.1089733439507,609.3413248891576,-622.8766245208009,6.767650269497831,-9.07352439748377e-07,1000.0
2.0000000000000005e-05,0.9977940069467047,1.0087123862914846,2.98478122047013,0.002205993053394092,1.006506393238187,9.857832541233329e-14,605.9631844154832,-599.378777777225,592.7943724293151,-605.9631850606573,6.584406638258247,-6.451742027694682e-07,1000.0
2.0100000000000004e-05,0.9978537771515966,1.008653265575689,2.984839691697002,0.0021462228484159344,1.0065070427272833,1.2309009600456203e-14,589.5108834081835,-583.1047522630047,576.6986212789551,-589.5108834887482,6.406131145178879,-8.056467924843829e-08,1000.0
2.0200000000000003e-05,0.9979119246243363,1.0085957500069658,2.984896575362006,0.0020880753755275665,1.0065076746312998,-1.362613237817515e-13,573.50707495505,-567.27438591754,561.0416950962165,-573.5070740631432,6.232689037509968,8.919068152498842e-07,1000.0
2.0300000000000002e-05,0.9979684934921343,1.0085397959337559,2.9849519146410874,0.002031506507499597,1.0065082894258879,-3.6619838927355275e-13,557.9394658507073,-551.8755166115405,545.8115625781542,-557.9394634535975,6.06394923916675,2.3971097957474947e-06,1000.0
2.04e-05,0.9980235267308731,1.0084853608435247,2.9850057515833335,0.001976473268499534,1.0065088875743953,-6.276195482852256e-13,542.7960885945561,-536.8963045202343,530.9965122287495,-542.7960844859746,5.899784074321819,4.10858151163589e-06,1000.0
2.05e-05,0.9980770663832321,1.0084324031469751,2.9850581273236596,0.0019229336163477724,1.0065094695302048,-4.203302233253472e-13,528.0652384586679,-522.325169838885,516.5850957155972,-528.0652357069154,5.740068619782794,2.7517524478867296e-06,1000.0
2.06e-05,0.9981291531631893,1.0083808825693403,2.9851090816980177,0.0018708468368676741,1.0065100357325274,5.67956228009383e-14,513.7355890226479,-508.15090713944824,502.5662259999288,-513.7355893944881,5.584681883199703,-3.718401428081313e-07,1000.0
2.07e-05,0.9981798265315208,1.0083307600756815,2.985158653316973,0.00182017346855152,1.0065105866072,7.222240729301669e-14,499.7961698556648,-494.36266327548026,488.92915764102185,-499.79617032852786,5.43350658018454,-4.7286308893131976e-07,1000.0
2.0799999999999997e-05,0.9982291250340072,1.0082819975362598,2.9852068798942586,0.0017708749656007337,1.0065111225702648,-3.921566946312785e-13,486.2362652052552,-480.9498370745114,475.6634038083645,-486.2362626375537,5.286428130743818,2.5677015115829794e-06,1000.0
2.0899999999999996e-05,0.9982770860877435,1.0082345579379417,2.9852537980368448,0.001722913912021748,1.0065116440256827,-2.348980417937782e-13,473.04546980851194,-467.9021345089585,462.7587961332009,-473.04546827040986,5.143335299553442,1.538102100955688e-06,1000.0
2.0999999999999995e-05,0.9983237460953956,1.0081884052711807,2.9852994433614977,0.0016762539049781718,1.006512151366574,3.7366967398148043e-13,460.2136720557014,-455.20955220623756,450.2054372505478,-460.21367450258845,5.004119849463873,-2.446887040778996e-06,1000.0
2.1099999999999994e-05,0.9983691404617699,1.0081435045136171,2.9853438505102297,0.0016308595386142185,1.0065126449753847,3.8397226912795467e-13,447.73104658936523,-442.86237009471733,437.99369862900033,-447.7310491038307,4.868676494647907,-2.514465465244899e-06,1000.0
2.1199999999999994e-05,0.9984133036245902,1.0080998215996018,2.98538705317619,0.001586696375418948,1.00651312522419,9.000350095020807e-15,435.58803204008194,-430.8511292235846,426.11422652497123,-435.5880320990239,4.736902816497315,-5.894194034556452e-08,1000.0
2.1299999999999993e-05,0.9984562690783026,1.008057323396649,2.9854290841282207,0.001543730921787798,1.0065135924749493,9.029954081015381e-14,423.7753281134041,-419.16662892143074,414.55793091222455,-423.7753287047877,4.6086991919733595,-5.913835723632659e-07,1000.0
2.139999999999999e-05,0.9984980694006406,1.0080159776791735,2.985469975241017,0.00150193059935827,1.0065140470798117,-1.4061424362289143e-15,412.28390113299855,-407.7999324237187,403.3159636960201,-412.2839011237892,4.483968709279861,9.209397338515474e-09,1000.0
2.149999999999999e-05,0.9985387362665678,1.0079757531146671,2.98550975750404,0.0014612637334624767,1.0065144893812326,3.007876811478683e-14,401.1049648637258,-396.7423477291868,392.37973098866,-401.1049650607319,4.362617134539007,-1.9700607978920358e-07,1000.0
2.159999999999999e-05,0.998578300495811,1.0079366192166879,2.985548461070825,0.0014216995041843024,1.0065149197124967,-4.885889984343663e-15,390.2299760089493,-385.98542324212667,381.7408704112996,-390.22997597694706,4.244552766822599,3.200224712340796e-08,1000.0
2.169999999999999e-05,0.9986167920782575,1.0078985463197219,2.9855861152823207,0.0013832079217326477,1.0065153383979775,-1.0104900259259404e-14,379.6506221125968,-375.52093574692327,371.39124924887176,-379.6506220464078,4.129686365673508,6.618896074234178e-08,1000.0
2.1799999999999988e-05,0.9986542401689645,1.007861505584122,2.985622748662793,0.001345759831035496,1.0065157457530847,-1.4730656038811197e-16,369.3588251589549,-365.3408939931787,361.3229628254727,-369.35882515799,4.017931165776174,9.649213272400343e-10,1000.0
